User_id,category,Amount,Age,Day_of_week,Month,Day_of_month,year
2,Public Transport,975,40,3,10,31,2024
2,Utilities,2262,38,4,11,1,2024
2,Hobbies,1746,39,5,11,2,2024
2,Education,3957,26,6,11,3,2024
2,Public Transport,846,35,0,11,4,2024
2,Rent,13684,33,1,11,5,2024
2,Entertainment,1932,28,2,11,6,2024
2,Shopping,1085,24,3,11,7,2024
2,Rent,10262,39,4,11,8,2024
2,Education,7660,34,5,11,9,2024
2,Groceries,1082,36,6,11,10,2024
2,Healthcare,953,21,0,11,11,2024
2,Education,4890,32,1,11,12,2024
2,Rent,19508,25,2,11,13,2024
2,Rent,12328,33,3,11,14,2024
2,Public Transport,422,30,4,11,15,2024
2,Entertainment,839,21,5,11,16,2024
2,Rent,16683,34,6,11,17,2024
2,Hobbies,436,40,0,11,18,2024
2,Luxury Items,10692,38,1,11,19,2024
2,Education,6776,23,2,11,20,2024
2,Travel,3987,26,3,11,21,2024
2,Education,8923,31,4,11,22,2024
2,Education,6476,21,5,11,23,2024
2,Hobbies,987,29,6,11,24,2024
2,Education,6117,33,0,11,25,2024
2,Entertainment,2424,23,1,11,26,2024
2,Hobbies,594,37,2,11,27,2024
2,Rent,18757,24,3,11,28,2024
2,Healthcare,997,20,4,11,29,2024
2,Rent,18721,26,5,11,30,2024
2,Public Transport,968,44,6,12,1,2024
2,Public Transport,328,41,0,12,2,2024
2,Hobbies,2839,22,1,12,3,2024
2,Education,1380,31,2,12,4,2024
2,Education,1031,32,3,12,5,2024
2,Public Transport,698,43,4,12,6,2024
2,Hobbies,2009,40,5,12,7,2024
2,Education,8906,29,6,12,8,2024
2,Subscriptions,926,26,0,12,9,2024
2,Hobbies,2698,34,1,12,10,2024
2,Rent,11310,39,2,12,11,2024
2,Luxury Items,16235,37,3,12,12,2024
2,Public Transport,944,23,4,12,13,2024
2,Hobbies,1969,35,5,12,14,2024
2,Travel,8001,33,6,12,15,2024
2,Public Transport,74,18,0,12,16,2024
2,Utilities,997,23,1,12,17,2024
2,Subscriptions,211,26,2,12,18,2024
2,Rent,12320,24,3,12,19,2024
2,Luxury Items,11540,42,4,12,20,2024
2,Hobbies,1696,23,5,12,21,2024
2,Rent,12236,40,6,12,22,2024
2,Public Transport,952,19,0,12,23,2024
2,Hobbies,1917,25,1,12,24,2024
2,Rent,19903,36,2,12,25,2024
3,Luxury Items,7947,36,0,1,1,2024
3,Hobbies,736,37,1,1,2,2024
3,Subscriptions,460,37,2,1,3,2024
3,Utilities,2545,46,3,1,4,2024
3,Public Transport,352,21,4,1,5,2024
3,Travel,4226,33,5,1,6,2024
3,Utilities,2493,24,6,1,7,2024
3,Shopping,1804,25,0,1,8,2024
3,Public Transport,943,44,1,1,9,2024
3,Entertainment,1021,26,2,1,10,2024
3,Travel,6912,22,3,1,11,2024
3,Dining,1714,20,4,1,12,2024
3,Subscriptions,1418,34,5,1,13,2024
3,Luxury Items,5236,33,6,1,14,2024
3,Utilities,1677,20,0,1,15,2024
3,Travel,5195,29,1,1,16,2024
3,Healthcare,3336,47,2,1,17,2024
3,Travel,5239,32,3,1,18,2024
3,Rent,15359,34,4,1,19,2024
3,Hobbies,2307,26,5,1,20,2024
3,Education,2298,30,6,1,21,2024
3,Entertainment,1374,21,0,1,22,2024
3,Education,5787,33,1,1,23,2024
3,Healthcare,3527,18,2,1,24,2024
3,Subscriptions,1073,31,3,1,25,2024
3,Hobbies,1313,40,4,1,26,2024
3,Luxury Items,6316,29,5,1,27,2024
3,Education,1468,30,6,1,28,2024
3,Groceries,466,22,0,1,29,2024
3,Utilities,2736,28,1,1,30,2024
3,Healthcare,1786,34,2,1,31,2024
3,Groceries,286,37,3,2,1,2024
3,Shopping,1663,30,4,2,2,2024
3,Subscriptions,796,31,5,2,3,2024
3,Public Transport,836,36,6,2,4,2024
3,Education,9906,20,0,2,5,2024
3,Rent,14638,25,1,2,6,2024
3,Luxury Items,8105,31,2,2,7,2024
3,Rent,15857,39,3,2,8,2024
3,Utilities,1522,50,4,2,9,2024
3,Utilities,837,27,5,2,10,2024
3,Entertainment,1661,19,6,2,11,2024
3,Rent,12542,23,0,2,12,2024
3,Shopping,1523,28,1,2,13,2024
3,Rent,18581,38,2,2,14,2024
3,Travel,6640,28,3,2,15,2024
3,Public Transport,389,27,4,2,16,2024
3,Rent,8662,28,5,2,17,2024
3,Healthcare,1501,21,6,2,18,2024
3,Education,9159,30,0,2,19,2024
3,Utilities,1536,37,1,2,20,2024
3,Shopping,2239,24,2,2,21,2024
3,Subscriptions,811,18,3,2,22,2024
3,Healthcare,4024,44,4,2,23,2024
3,Shopping,2587,31,5,2,24,2024
3,Utilities,758,20,6,2,25,2024
3,Shopping,615,18,0,2,26,2024
3,Public Transport,178,18,1,2,27,2024
3,Subscriptions,1260,39,2,2,28,2024
3,Subscriptions,775,25,3,2,29,2024
3,Groceries,706,19,4,3,1,2024
3,Hobbies,2195,25,5,3,2,2024
3,Rent,8717,38,6,3,3,2024
3,Healthcare,1967,60,0,3,4,2024
3,Education,1589,35,1,3,5,2024
3,Shopping,2487,25,2,3,6,2024
3,Travel,8034,30,3,3,7,2024
3,Entertainment,1456,18,4,3,8,2024
3,Travel,6833,31,5,3,9,2024
3,Subscriptions,1358,32,6,3,10,2024
3,Public Transport,530,42,0,3,11,2024
3,Travel,3520,39,1,3,12,2024
3,Travel,2176,23,2,3,13,2024
3,Utilities,1641,40,3,3,14,2024
3,Education,1283,29,4,3,15,2024
3,Luxury Items,19445,45,5,3,16,2024
3,Travel,3426,35,6,3,17,2024
3,Rent,16647,23,0,3,18,2024
3,Subscriptions,1025,24,1,3,19,2024
3,Shopping,3522,20,2,3,20,2024
3,Dining,1199,30,3,3,21,2024
3,Shopping,1435,18,4,3,22,2024
3,Hobbies,2151,38,5,3,23,2024
3,Rent,10692,24,6,3,24,2024
3,Hobbies,2820,29,0,3,25,2024
3,Shopping,3115,32,1,3,26,2024
3,Public Transport,217,37,2,3,27,2024
3,Hobbies,1702,28,3,3,28,2024
3,Hobbies,1619,40,4,3,29,2024
3,Public Transport,811,19,5,3,30,2024
3,Travel,7130,34,6,3,31,2024
3,Utilities,2524,38,0,4,1,2024
3,Entertainment,1282,27,1,4,2,2024
3,Groceries,1230,45,2,4,3,2024
3,Subscriptions,927,38,3,4,4,2024
3,Travel,2964,31,4,4,5,2024
3,Rent,13876,29,5,4,6,2024
3,Public Transport,793,23,6,4,7,2024
3,Hobbies,1429,39,0,4,8,2024
3,Utilities,1007,32,1,4,9,2024
3,Utilities,1455,37,2,4,10,2024
3,Entertainment,564,18,3,4,11,2024
3,Shopping,2647,35,4,4,12,2024
3,Hobbies,2126,19,5,4,13,2024
3,Shopping,3856,20,6,4,14,2024
3,Dining,676,27,0,4,15,2024
3,Rent,8214,33,1,4,16,2024
3,Public Transport,575,29,2,4,17,2024
3,Healthcare,3932,42,3,4,18,2024
3,Rent,8070,40,4,4,19,2024
3,Entertainment,720,27,5,4,20,2024
3,Dining,1849,26,6,4,21,2024
3,Education,6009,24,0,4,22,2024
3,Groceries,483,19,1,4,23,2024
3,Shopping,3698,27,2,4,24,2024
3,Travel,4029,34,3,4,25,2024
3,Utilities,2737,29,4,4,26,2024
3,Entertainment,313,30,5,4,27,2024
3,Subscriptions,176,22,6,4,28,2024
3,Hobbies,378,29,0,4,29,2024
3,Luxury Items,20111,27,1,4,30,2024
3,Travel,3209,24,2,5,1,2024
3,Groceries,1340,19,3,5,2,2024
3,Luxury Items,5648,38,4,5,3,2024
3,Travel,5568,36,5,5,4,2024
3,Travel,8837,23,6,5,5,2024
3,Shopping,4426,35,0,5,6,2024
3,Healthcare,1748,34,1,5,7,2024
3,Groceries,1266,46,2,5,8,2024
3,Entertainment,1483,25,3,5,9,2024
3,Travel,9183,34,4,5,10,2024
3,Subscriptions,1423,39,5,5,11,2024
3,Travel,5203,39,6,5,12,2024
3,Rent,18386,23,0,5,13,2024
3,Shopping,4898,24,1,5,14,2024
3,Rent,17830,36,2,5,15,2024
3,Public Transport,662,26,3,5,16,2024
3,Hobbies,2786,37,4,5,17,2024
3,Luxury Items,13580,43,5,5,18,2024
3,Entertainment,892,21,6,5,19,2024
3,Utilities,2631,44,0,5,20,2024
3,Healthcare,2834,48,1,5,21,2024
3,Hobbies,1676,29,2,5,22,2024
3,Healthcare,639,33,3,5,23,2024
3,Utilities,2871,31,4,5,24,2024
3,Utilities,2196,27,5,5,25,2024
3,Groceries,587,19,6,5,26,2024
3,Healthcare,3141,43,0,5,27,2024
3,Rent,10133,39,1,5,28,2024
3,Public Transport,499,25,2,5,29,2024
3,Dining,919,24,3,5,30,2024
3,Dining,1811,21,4,5,31,2024
3,Rent,12011,33,5,6,1,2024
3,Education,7903,21,6,6,2,2024
3,Healthcare,3911,20,0,6,3,2024
3,Travel,5587,28,1,6,4,2024
3,Healthcare,2883,57,2,6,5,2024
3,Rent,9996,25,3,6,6,2024
3,Healthcare,1083,46,4,6,7,2024
3,Subscriptions,114,37,5,6,8,2024
3,Dining,608,20,6,6,9,2024
3,Dining,1075,31,0,6,10,2024
3,Dining,328,33,1,6,11,2024
3,Travel,4979,37,2,6,12,2024
3,Hobbies,2413,22,3,6,13,2024
3,Education,9333,21,4,6,14,2024
3,Utilities,2303,34,5,6,15,2024
3,Travel,4640,31,6,6,16,2024
3,Dining,711,27,0,6,17,2024
3,Education,6209,18,1,6,18,2024
3,Education,5782,32,2,6,19,2024
3,Shopping,2321,26,3,6,20,2024
3,Public Transport,819,44,4,6,21,2024
3,Utilities,701,36,5,6,22,2024
3,Utilities,2673,34,6,6,23,2024
3,Rent,15602,38,0,6,24,2024
3,Education,9712,23,1,6,25,2024
3,Education,3347,22,2,6,26,2024
3,Hobbies,2350,30,3,6,27,2024
3,Utilities,2801,33,4,6,28,2024
3,Dining,1070,24,5,6,29,2024
3,Rent,9363,23,6,6,30,2024
3,Healthcare,1133,45,0,7,1,2024
3,Healthcare,1368,28,1,7,2,2024
3,Groceries,828,43,2,7,3,2024
3,Travel,6716,36,3,7,4,2024
3,Public Transport,568,24,4,7,5,2024
3,Hobbies,497,19,5,7,6,2024
3,Public Transport,73,37,6,7,7,2024
3,Luxury Items,21496,28,0,7,8,2024
3,Public Transport,457,31,1,7,9,2024
3,Utilities,2269,47,2,7,10,2024
3,Subscriptions,645,18,3,7,11,2024
3,Dining,1505,23,4,7,12,2024
3,Education,6364,32,5,7,13,2024
3,Rent,10640,35,6,7,14,2024
3,Public Transport,651,35,0,7,15,2024
3,Travel,4203,31,1,7,16,2024
3,Healthcare,3658,41,2,7,17,2024
3,Public Transport,683,34,3,7,18,2024
3,Entertainment,1928,19,4,7,19,2024
3,Rent,12231,35,5,7,20,2024
3,Hobbies,2690,25,6,7,21,2024
3,Travel,8961,23,0,7,22,2024
3,Utilities,2308,28,1,7,23,2024
3,Shopping,4916,28,2,7,24,2024
3,Travel,4671,29,3,7,25,2024
3,Public Transport,507,40,4,7,26,2024
3,Shopping,744,35,5,7,27,2024
3,Public Transport,930,37,6,7,28,2024
3,Dining,540,22,0,7,29,2024
3,Rent,11609,22,1,7,30,2024
3,Dining,1364,24,2,7,31,2024
3,Rent,19531,23,3,8,1,2024
3,Travel,9252,29,4,8,2,2024
3,Hobbies,1101,21,5,8,3,2024
3,Travel,2716,24,6,8,4,2024
3,Healthcare,3464,19,0,8,5,2024
3,Utilities,2795,38,1,8,6,2024
3,Travel,8539,26,2,8,7,2024
3,Rent,18468,31,3,8,8,2024
3,Dining,1666,30,4,8,9,2024
3,Healthcare,4545,27,5,8,10,2024
3,Luxury Items,20394,29,6,8,11,2024
3,Healthcare,3127,52,0,8,12,2024
3,Luxury Items,7738,39,1,8,13,2024
3,Luxury Items,9850,33,2,8,14,2024
3,Shopping,2473,33,3,8,15,2024
3,Entertainment,1952,19,4,8,16,2024
3,Entertainment,861,26,5,8,17,2024
3,Entertainment,761,22,6,8,18,2024
3,Dining,339,21,0,8,19,2024
3,Rent,17423,39,1,8,20,2024
3,Groceries,1494,36,2,8,21,2024
3,Hobbies,458,19,3,8,22,2024
3,Dining,612,21,4,8,23,2024
3,Subscriptions,1137,39,5,8,24,2024
3,Education,4879,22,6,8,25,2024
3,Luxury Items,21126,31,0,8,26,2024
3,Hobbies,2074,18,1,8,27,2024
3,Groceries,834,25,2,8,28,2024
3,Education,6174,35,3,8,29,2024
3,Public Transport,174,19,4,8,30,2024
3,Subscriptions,408,30,5,8,31,2024
3,Utilities,2985,25,6,9,1,2024
3,Utilities,1709,39,0,9,2,2024
3,Hobbies,1330,24,1,9,3,2024
3,Healthcare,2772,18,2,9,4,2024
3,Rent,18253,28,3,9,5,2024
3,Dining,833,20,4,9,6,2024
3,Shopping,1096,19,5,9,7,2024
3,Entertainment,2296,28,6,9,8,2024
3,Travel,5831,27,0,9,9,2024
3,Dining,1519,25,1,9,10,2024
3,Shopping,4647,21,2,9,11,2024
3,Healthcare,3568,28,3,9,12,2024
3,Travel,3734,27,4,9,13,2024
3,Entertainment,700,20,5,9,14,2024
3,Utilities,1880,34,6,9,15,2024
3,Entertainment,1965,19,0,9,16,2024
3,Utilities,2785,33,1,9,17,2024
3,Shopping,4611,26,2,9,18,2024
3,Hobbies,1113,33,3,9,19,2024
3,Healthcare,3144,46,4,9,20,2024
3,Subscriptions,326,30,5,9,21,2024
3,Utilities,1291,34,6,9,22,2024
3,Public Transport,72,26,0,9,23,2024
3,Entertainment,2014,23,1,9,24,2024
3,Education,6408,25,2,9,25,2024
3,Subscriptions,1199,19,3,9,26,2024
3,Luxury Items,20612,28,4,9,27,2024
3,Groceries,936,29,5,9,28,2024
3,Rent,13497,30,6,9,29,2024
3,Dining,1820,31,0,9,30,2024
3,Dining,750,25,1,10,1,2024
3,Dining,737,21,2,10,2,2024
3,Travel,9210,37,3,10,3,2024
3,Entertainment,354,23,4,10,4,2024
3,Luxury Items,14202,34,5,10,5,2024
3,Dining,1744,19,6,10,6,2024
3,Hobbies,763,25,0,10,7,2024
3,Entertainment,1475,19,1,10,8,2024
3,Groceries,594,48,2,10,9,2024
3,Shopping,1718,27,3,10,10,2024
3,Education,3484,21,4,10,11,2024
3,Utilities,2948,33,5,10,12,2024
3,Healthcare,3544,58,6,10,13,2024
3,Subscriptions,1117,19,0,10,14,2024
3,Shopping,1530,25,1,10,15,2024
3,Public Transport,880,42,2,10,16,2024
3,Public Transport,627,29,3,10,17,2024
3,Education,6506,21,4,10,18,2024
3,Rent,17124,36,5,10,19,2024
3,Shopping,3401,30,6,10,20,2024
3,Travel,9882,30,0,10,21,2024
3,Travel,3343,38,1,10,22,2024
3,Healthcare,3855,18,2,10,23,2024
3,Travel,8149,24,3,10,24,2024
3,Public Transport,762,22,4,10,25,2024
3,Utilities,1669,44,5,10,26,2024
3,Education,8506,32,6,10,27,2024
3,Entertainment,2375,27,0,10,28,2024
3,Utilities,959,25,1,10,29,2024
3,Healthcare,2611,53,2,10,30,2024
3,Public Transport,814,45,3,10,31,2024
3,Hobbies,2938,31,4,11,1,2024
3,Luxury Items,15751,42,5,11,2,2024
3,Dining,279,32,6,11,3,2024
3,Subscriptions,1059,18,0,11,4,2024
3,Subscriptions,506,20,1,11,5,2024
3,Dining,401,31,2,11,6,2024
3,Luxury Items,20503,40,3,11,7,2024
3,Dining,1361,21,4,11,8,2024
3,Subscriptions,1312,34,5,11,9,2024
3,Luxury Items,10459,27,6,11,10,2024
3,Travel,3230,39,0,11,11,2024
3,Luxury Items,6929,34,1,11,12,2024
3,Utilities,1154,49,2,11,13,2024
3,Hobbies,2613,31,3,11,14,2024
3,Public Transport,718,21,4,11,15,2024
3,Utilities,1162,37,5,11,16,2024
3,Utilities,345,33,6,11,17,2024
3,Entertainment,2444,27,0,11,18,2024
3,Hobbies,1495,39,1,11,19,2024
3,Shopping,4248,20,2,11,20,2024
3,Entertainment,2329,20,3,11,21,2024
3,Dining,916,21,4,11,22,2024
3,Groceries,1219,24,5,11,23,2024
3,Public Transport,130,23,6,11,24,2024
3,Luxury Items,14831,42,0,11,25,2024
3,Public Transport,761,39,1,11,26,2024
3,Entertainment,327,26,2,11,27,2024
3,Public Transport,73,27,3,11,28,2024
3,Subscriptions,1384,18,4,11,29,2024
3,Public Transport,883,22,5,11,30,2024
3,Entertainment,2250,26,6,12,1,2024
3,Subscriptions,1138,29,0,12,2,2024
3,Dining,750,29,1,12,3,2024
3,Public Transport,242,26,2,12,4,2024
3,Subscriptions,503,25,3,12,5,2024
3,Groceries,539,46,4,12,6,2024
3,Entertainment,2379,19,5,12,7,2024
3,Luxury Items,21690,26,6,12,8,2024
3,Public Transport,877,18,0,12,9,2024
3,Dining,219,21,1,12,10,2024
3,Dining,845,29,2,12,11,2024
3,Groceries,1016,25,3,12,12,2024
3,Education,5728,23,4,12,13,2024
3,Rent,13048,26,5,12,14,2024
3,Education,1113,30,6,12,15,2024
3,Dining,1357,31,0,12,16,2024
3,Luxury Items,10702,44,1,12,17,2024
3,Dining,521,26,2,12,18,2024
3,Luxury Items,5869,41,3,12,19,2024
3,Groceries,306,23,4,12,20,2024
3,Shopping,4067,20,5,12,21,2024
3,Groceries,318,44,6,12,22,2024
3,Shopping,2646,34,0,12,23,2024
3,Public Transport,281,39,1,12,24,2024
3,Rent,18726,31,2,12,25,2024
4,Hobbies,511,25,0,1,1,2024
4,Subscriptions,396,32,1,1,2,2024
4,Utilities,2555,22,2,1,3,2024
4,Public Transport,881,28,3,1,4,2024
4,Rent,10009,37,4,1,5,2024
4,Public Transport,544,26,5,1,6,2024
4,Healthcare,2757,20,6,1,7,2024
4,Hobbies,481,31,0,1,8,2024
4,Entertainment,1072,23,1,1,9,2024
4,Education,4574,32,2,1,10,2024
4,Education,5656,26,3,1,11,2024
4,Entertainment,806,23,4,1,12,2024
4,Luxury Items,7268,44,5,1,13,2024
4,Healthcare,4378,40,6,1,14,2024
4,Travel,7563,23,0,1,15,2024
4,Groceries,459,23,1,1,16,2024
4,Shopping,1631,22,2,1,17,2024
4,Subscriptions,154,23,3,1,18,2024
4,Utilities,2263,32,4,1,19,2024
4,Rent,18219,29,5,1,20,2024
4,Dining,712,26,6,1,21,2024
4,Groceries,1444,20,0,1,22,2024
4,Education,4586,35,1,1,23,2024
4,Education,2743,29,2,1,24,2024
4,Utilities,1068,45,3,1,25,2024
4,Healthcare,3973,25,4,1,26,2024
4,Rent,16953,35,5,1,27,2024
4,Public Transport,833,21,6,1,28,2024
4,Subscriptions,1031,31,0,1,29,2024
4,Travel,3674,35,1,1,30,2024
4,Luxury Items,23054,42,2,1,31,2024
4,Education,3402,18,3,2,1,2024
4,Shopping,2462,26,4,2,2,2024
4,Public Transport,766,44,5,2,3,2024
4,Entertainment,1359,23,6,2,4,2024
4,Travel,9946,28,0,2,5,2024
4,Dining,1423,35,1,2,6,2024
4,Entertainment,1077,20,2,2,7,2024
4,Luxury Items,10618,42,3,2,8,2024
4,Shopping,2819,22,4,2,9,2024
4,Utilities,1435,20,5,2,10,2024
4,Healthcare,3947,30,6,2,11,2024
4,Entertainment,856,19,0,2,12,2024
4,Groceries,1500,46,1,2,13,2024
4,Luxury Items,17594,44,2,2,14,2024
4,Shopping,3707,25,3,2,15,2024
4,Groceries,921,42,4,2,16,2024
4,Public Transport,820,18,5,2,17,2024
4,Dining,356,22,6,2,18,2024
4,Luxury Items,8406,27,0,2,19,2024
4,Dining,1177,24,1,2,20,2024
4,Groceries,564,24,2,2,21,2024
4,Education,9145,30,3,2,22,2024
4,Dining,1206,24,4,2,23,2024
4,Entertainment,1019,27,5,2,24,2024
4,Subscriptions,754,28,6,2,25,2024
4,Groceries,1255,43,0,2,26,2024
4,Dining,923,33,1,2,27,2024
4,Healthcare,2463,44,2,2,28,2024
4,Shopping,4891,29,3,2,29,2024
4,Education,4823,27,4,3,1,2024
4,Luxury Items,10401,27,5,3,2,2024
4,Healthcare,4545,27,6,3,3,2024
4,Luxury Items,5849,35,0,3,4,2024
4,Education,7180,23,1,3,5,2024
4,Dining,1967,23,2,3,6,2024
4,Education,3395,26,3,3,7,2024
4,Shopping,1527,24,4,3,8,2024
4,Education,4909,19,5,3,9,2024
4,Shopping,1106,22,6,3,10,2024
4,Utilities,2459,25,0,3,11,2024
4,Public Transport,666,33,1,3,12,2024
4,Healthcare,2092,45,2,3,13,2024
4,Hobbies,1585,23,3,3,14,2024
4,Luxury Items,24569,42,4,3,15,2024
4,Rent,19264,40,5,3,16,2024
4,Rent,18051,25,6,3,17,2024
4,Luxury Items,7131,44,0,3,18,2024
4,Luxury Items,15708,38,1,3,19,2024
4,Entertainment,1763,21,2,3,20,2024
4,Subscriptions,304,38,3,3,21,2024
4,Hobbies,2827,27,4,3,22,2024
4,Dining,1429,28,5,3,23,2024
4,Public Transport,986,42,6,3,24,2024
4,Utilities,1694,34,0,3,25,2024
4,Luxury Items,22424,29,1,3,26,2024
4,Subscriptions,1429,37,2,3,27,2024
4,Healthcare,4111,39,3,3,28,2024
4,Healthcare,1703,37,4,3,29,2024
4,Shopping,1512,19,5,3,30,2024
4,Luxury Items,10560,43,6,3,31,2024
4,Entertainment,1436,22,0,4,1,2024
4,Groceries,1044,27,1,4,2,2024
4,Hobbies,1721,39,2,4,3,2024
4,Entertainment,898,23,3,4,4,2024
4,Luxury Items,5995,37,4,4,5,2024
4,Hobbies,2430,34,5,4,6,2024
4,Groceries,1408,36,6,4,7,2024
4,Entertainment,2211,22,0,4,8,2024
4,Utilities,2854,34,1,4,9,2024
4,Shopping,2996,27,2,4,10,2024
4,Subscriptions,378,22,3,4,11,2024
4,Groceries,523,23,4,4,12,2024
4,Rent,8236,22,5,4,13,2024
4,Public Transport,756,27,6,4,14,2024
4,Healthcare,3667,38,0,4,15,2024
4,Shopping,883,29,1,4,16,2024
4,Travel,8506,32,2,4,17,2024
4,Travel,4107,25,3,4,18,2024
4,Hobbies,1151,27,4,4,19,2024
4,Luxury Items,24644,29,5,4,20,2024
4,Shopping,1351,28,6,4,21,2024
4,Hobbies,515,31,0,4,22,2024
4,Luxury Items,18320,32,1,4,23,2024
4,Shopping,4779,28,2,4,24,2024
4,Groceries,1499,43,3,4,25,2024
4,Luxury Items,19570,28,4,4,26,2024
4,Entertainment,2363,27,5,4,27,2024
4,Dining,384,31,6,4,28,2024
4,Public Transport,240,35,0,4,29,2024
4,Groceries,773,26,1,4,30,2024
4,Rent,8085,32,2,5,1,2024
4,Education,1250,20,3,5,2,2024
4,Travel,7748,33,4,5,3,2024
4,Shopping,983,34,5,5,4,2024
4,Hobbies,2830,21,6,5,5,2024
4,Public Transport,403,21,0,5,6,2024
4,Education,8836,30,1,5,7,2024
4,Public Transport,515,21,2,5,8,2024
4,Subscriptions,758,35,3,5,9,2024
4,Utilities,583,36,4,5,10,2024
4,Entertainment,1669,20,5,5,11,2024
4,Utilities,2377,32,6,5,12,2024
4,Healthcare,4266,29,0,5,13,2024
4,Public Transport,329,27,1,5,14,2024
4,Subscriptions,1027,38,2,5,15,2024
4,Hobbies,930,23,3,5,16,2024
4,Rent,18145,37,4,5,17,2024
4,Groceries,278,47,5,5,18,2024
4,Healthcare,3245,26,6,5,19,2024
4,Healthcare,3858,26,0,5,20,2024
4,Rent,12754,35,1,5,21,2024
4,Shopping,2584,20,2,5,22,2024
4,Dining,1626,28,3,5,23,2024
4,Public Transport,674,29,4,5,24,2024
4,Hobbies,637,40,5,5,25,2024
4,Subscriptions,622,25,6,5,26,2024
4,Hobbies,1218,22,0,5,27,2024
4,Entertainment,389,19,1,5,28,2024
4,Groceries,1037,47,2,5,29,2024
4,Public Transport,55,31,3,5,30,2024
4,Entertainment,1211,24,4,5,31,2024
4,Entertainment,2102,28,5,6,1,2024
4,Dining,452,21,6,6,2,2024
4,Groceries,860,18,0,6,3,2024
4,Education,9357,31,1,6,4,2024
4,Hobbies,1578,34,2,6,5,2024
4,Public Transport,162,33,3,6,6,2024
4,Utilities,1517,21,4,6,7,2024
4,Utilities,1204,22,5,6,8,2024
4,Entertainment,2222,23,6,6,9,2024
4,Travel,4710,22,0,6,10,2024
4,Groceries,896,22,1,6,11,2024
4,Subscriptions,1194,27,2,6,12,2024
4,Dining,363,25,3,6,13,2024
4,Healthcare,3747,49,4,6,14,2024
4,Luxury Items,22358,29,5,6,15,2024
4,Dining,763,33,6,6,16,2024
4,Education,5004,24,0,6,17,2024
4,Hobbies,2608,18,1,6,18,2024
4,Education,8562,24,2,6,19,2024
4,Travel,5879,32,3,6,20,2024
4,Rent,19986,24,4,6,21,2024
4,Subscriptions,801,28,5,6,22,2024
4,Rent,15052,24,6,6,23,2024
4,Education,3838,24,0,6,24,2024
4,Utilities,1752,23,1,6,25,2024
4,Entertainment,315,28,2,6,26,2024
4,Luxury Items,22195,39,3,6,27,2024
4,Travel,5180,38,4,6,28,2024
4,Education,9123,23,5,6,29,2024
4,Hobbies,581,34,6,6,30,2024
4,Entertainment,932,23,0,7,1,2024
4,Dining,723,30,1,7,2,2024
4,Utilities,2219,38,2,7,3,2024
4,Shopping,1636,30,3,7,4,2024
4,Rent,10071,33,4,7,5,2024
4,Utilities,1882,49,5,7,6,2024
4,Healthcare,4916,30,6,7,7,2024
4,Shopping,3606,25,0,7,8,2024
4,Utilities,828,46,1,7,9,2024
4,Rent,10320,35,2,7,10,2024
4,Dining,1244,26,3,7,11,2024
4,Healthcare,2966,44,4,7,12,2024
4,Dining,1919,21,5,7,13,2024
4,Dining,1350,20,6,7,14,2024
4,Groceries,809,32,0,7,15,2024
4,Travel,6838,34,1,7,16,2024
4,Healthcare,2532,22,2,7,17,2024
4,Entertainment,2189,23,3,7,18,2024
4,Hobbies,2210,35,4,7,19,2024
4,Education,5276,27,5,7,20,2024
4,Entertainment,1890,25,6,7,21,2024
4,Entertainment,1607,19,0,7,22,2024
4,Education,3603,31,1,7,23,2024
4,Groceries,1087,50,2,7,24,2024
4,Travel,2891,30,3,7,25,2024
4,Luxury Items,9202,34,4,7,26,2024
4,Dining,1916,28,5,7,27,2024
4,Rent,11384,31,6,7,28,2024
4,Healthcare,1490,25,0,7,29,2024
4,Healthcare,3397,38,1,7,30,2024
4,Public Transport,168,36,2,7,31,2024
4,Luxury Items,17558,37,3,8,1,2024
4,Education,3058,32,4,8,2,2024
4,Shopping,2614,34,5,8,3,2024
4,Hobbies,2117,26,6,8,4,2024
4,Dining,987,26,0,8,5,2024
4,Luxury Items,8418,31,1,8,6,2024
4,Rent,16486,29,2,8,7,2024
4,Shopping,2660,27,3,8,8,2024
4,Shopping,3472,31,4,8,9,2024
4,Rent,12680,22,5,8,10,2024
4,Dining,625,20,6,8,11,2024
4,Subscriptions,350,22,0,8,12,2024
4,Shopping,1645,33,1,8,13,2024
4,Entertainment,1573,26,2,8,14,2024
4,Hobbies,2961,37,3,8,15,2024
4,Subscriptions,659,27,4,8,16,2024
4,Entertainment,1471,25,5,8,17,2024
4,Dining,1414,27,6,8,18,2024
4,Groceries,975,43,0,8,19,2024
4,Dining,1910,35,1,8,20,2024
4,Public Transport,727,26,2,8,21,2024
4,Hobbies,2606,40,3,8,22,2024
4,Hobbies,1351,27,4,8,23,2024
4,Subscriptions,1348,24,5,8,24,2024
4,Travel,3366,34,6,8,25,2024
4,Rent,19650,40,0,8,26,2024
4,Education,9722,33,1,8,27,2024
4,Public Transport,499,29,2,8,28,2024
4,Utilities,898,43,3,8,29,2024
4,Dining,1305,25,4,8,30,2024
4,Rent,13574,26,5,8,31,2024
4,Public Transport,426,18,6,9,1,2024
4,Rent,18160,37,0,9,2,2024
4,Education,1527,28,1,9,3,2024
4,Shopping,4706,22,2,9,4,2024
4,Shopping,3293,24,3,9,5,2024
4,Education,7827,34,4,9,6,2024
4,Public Transport,449,20,5,9,7,2024
4,Public Transport,211,32,6,9,8,2024
